List of image files and species identified including links to FishBase species page and photos.,,,,,,,,,
landing_id,catch_name_en,image_file,FB_Species_code,Species_name,Family,FishBase,Species_photos,Genus_photos,Family_photos
497538640,Grouper & Snapper/seaperch,1698324685559.jpg,1869,Monotaxis grandoculis,Lethrinidae,https://fishbase.org/summary/1869,https://fishbase.org/photos/ThumbnailsSummary.php?ID=1869,https://fishbase.org/identification/SpeciesList.php?class=&order=&famcode=&subfamily=&genus=Monotaxis&areacode=71&c_code=&sortby=species,https://fishbase.org/identification/SpeciesList.php?class=&order=&famcode=328&subfamily=&genus=&areacode=71&resultPage=1&sortby=species
497539749,Mackerel scad,1698326100221.jpg,,Decapterus,Carangidae,,,https://fishbase.org/identification/SpeciesList.php?class=&order=&famcode=&subfamily=&genus=Decapterus&areacode=71&c_code=&sortby=species,https://fishbase.org/identification/SpeciesList.php?class=&order=&famcode=314&subfamily=&genus=&areacode=71&resultPage=1&sortby=species
497538866,Mackerel scad,1698326174120.jpg,,Decapterus,Carangidae,,,https://fishbase.org/identification/SpeciesList.php?class=&order=&famcode=&subfamily=&genus=Decapterus&areacode=71&c_code=&sortby=species,https://fishbase.org/identification/SpeciesList.php?class=&order=&famcode=314&subfamily=&genus=&areacode=71&resultPage=1&sortby=species
497539806,Mackerel scad,1698326472024.jpg,,Decapterus,Carangidae,,,https://fishbase.org/identification/SpeciesList.php?class=&order=&famcode=&subfamily=&genus=Decapterus&areacode=71&c_code=&sortby=species,https://fishbase.org/identification/SpeciesList.php?class=&order=&famcode=314&subfamily=&genus=&areacode=71&resultPage=1&sortby=species
497539075,Mackerel scad,1698326582594.jpg,,Decapterus,Carangidae,,,https://fishbase.org/identification/SpeciesList.php?class=&order=&famcode=&subfamily=&genus=Decapterus&areacode=71&c_code=&sortby=species,https://fishbase.org/identification/SpeciesList.php?class=&order=&famcode=314&subfamily=&genus=&areacode=71&resultPage=1&sortby=species
497539119,Mackerel scad,1698326743208.jpg,,Decapterus,Carangidae,,,https://fishbase.org/identification/SpeciesList.php?class=&order=&famcode=&subfamily=&genus=Decapterus&areacode=71&c_code=&sortby=species,https://fishbase.org/identification/SpeciesList.php?class=&order=&famcode=314&subfamily=&genus=&areacode=71&resultPage=1&sortby=species
497539830,Mackerel scad,1698326852673.jpg,,Decapterus,Carangidae,,,https://fishbase.org/identification/SpeciesList.php?class=&order=&famcode=&subfamily=&genus=Decapterus&areacode=71&c_code=&sortby=species,https://fishbase.org/identification/SpeciesList.php?class=&order=&famcode=314&subfamily=&genus=&areacode=71&resultPage=1&sortby=species
497539187,Mackerel scad,1698326995152.jpg,,Decapterus,Carangidae,,,https://fishbase.org/identification/SpeciesList.php?class=&order=&famcode=&subfamily=&genus=Decapterus&areacode=71&c_code=&sortby=species,https://fishbase.org/identification/SpeciesList.php?class=&order=&famcode=314&subfamily=&genus=&areacode=71&resultPage=1&sortby=species
497539248,Mackerel scad,1698327168593.jpg,,Decapterus,Carangidae,,,https://fishbase.org/identification/SpeciesList.php?class=&order=&famcode=&subfamily=&genus=Decapterus&areacode=71&c_code=&sortby=species,https://fishbase.org/identification/SpeciesList.php?class=&order=&famcode=314&subfamily=&genus=&areacode=71&resultPage=1&sortby=species
497064914,Snapper/seaperch,1698409882802.jpg,87,Etelis carbunculus,Lutjanidae,https://fishbase.org/summary/87,https://fishbase.org/photos/ThumbnailsSummary.php?ID=87,https://fishbase.org/identification/SpeciesList.php?class=&order=&famcode=&subfamily=&genus=Etelis&areacode=71&c_code=&sortby=species,https://fishbase.org/identification/SpeciesList.php?class=&order=&famcode=323&subfamily=&genus=&areacode=71&resultPage=1&sortby=species
497064914,Snapper/seaperch,1698409920330.jpg,87,Etelis carbunculus,Lutjanidae,https://fishbase.org/summary/87,https://fishbase.org/photos/ThumbnailsSummary.php?ID=87,https://fishbase.org/identification/SpeciesList.php?class=&order=&famcode=&subfamily=&genus=Etelis&areacode=71&c_code=&sortby=species,https://fishbase.org/identification/SpeciesList.php?class=&order=&famcode=323&subfamily=&genus=&areacode=71&resultPage=1&sortby=species
497064943,Grouper & Snapper/seaperch & Snapper/seaperch & Snapper/seaperch,1698410051361.jpg,87,Etelis carbunculus,Lutjanidae,https://fishbase.org/summary/87,https://fishbase.org/photos/ThumbnailsSummary.php?ID=87,https://fishbase.org/identification/SpeciesList.php?class=&order=&famcode=&subfamily=&genus=Etelis&areacode=71&c_code=&sortby=species,https://fishbase.org/identification/SpeciesList.php?class=&order=&famcode=323&subfamily=&genus=&areacode=71&resultPage=1&sortby=species
497064943,Grouper & Snapper/seaperch & Snapper/seaperch & Snapper/seaperch,1698410084921.jpg,7360,Epinephelus radiatus,Epinephelidae,https://fishbase.org/summary/7360,https://fishbase.org/photos/ThumbnailsSummary.php?ID=7360,https://fishbase.org/identification/SpeciesList.php?class=&order=&famcode=&subfamily=&genus=Epinephelus&areacode=71&c_code=&sortby=species,https://fishbase.org/identification/SpeciesList.php?class=&order=&famcode=798&subfamily=&genus=&areacode=71&resultPage=1&sortby=species
497064943,Grouper & Snapper/seaperch & Snapper/seaperch & Snapper/seaperch,1698410084921.jpg,87,Etelis carbunculus,Lutjanidae,https://fishbase.org/summary/87,https://fishbase.org/photos/ThumbnailsSummary.php?ID=87,https://fishbase.org/identification/SpeciesList.php?class=&order=&famcode=&subfamily=&genus=Etelis&areacode=71&c_code=&sortby=species,https://fishbase.org/identification/SpeciesList.php?class=&order=&famcode=323&subfamily=&genus=&areacode=71&resultPage=1&sortby=species
497064996,Grouper & Grouper & Grouper & Snapper/seaperch & Snapper/seaperch & Snapper/seaperch & Snapper/seaperch,1698410212946.jpg,87,Etelis carbunculus,Lutjanidae,https://fishbase.org/summary/87,https://fishbase.org/photos/ThumbnailsSummary.php?ID=87,https://fishbase.org/identification/SpeciesList.php?class=&order=&famcode=&subfamily=&genus=Etelis&areacode=71&c_code=&sortby=species,https://fishbase.org/identification/SpeciesList.php?class=&order=&famcode=323&subfamily=&genus=&areacode=71&resultPage=1&sortby=species
497064996,Grouper & Grouper & Grouper & Snapper/seaperch & Snapper/seaperch & Snapper/seaperch & Snapper/seaperch,1698410256777.jpg,7360,Epinephelus radiatus,Epinephelidae,https://fishbase.org/summary/7360,https://fishbase.org/photos/ThumbnailsSummary.php?ID=7360,https://fishbase.org/identification/SpeciesList.php?class=&order=&famcode=&subfamily=&genus=Epinephelus&areacode=71&c_code=&sortby=species,https://fishbase.org/identification/SpeciesList.php?class=&order=&famcode=798&subfamily=&genus=&areacode=71&resultPage=1&sortby=species
497539322,Emperor & Snapper/seaperch & Spinefoot,1698527855359.jpg,265,Lutjanus gibbus,Lutjanidae,https://fishbase.org/summary/265,https://fishbase.org/photos/ThumbnailsSummary.php?ID=265,https://fishbase.org/identification/SpeciesList.php?class=&order=&famcode=&subfamily=&genus=Lutjanus&areacode=71&c_code=&sortby=species,https://fishbase.org/identification/SpeciesList.php?class=&order=&famcode=323&subfamily=&genus=&areacode=71&resultPage=1&sortby=species
497539383,Jacks/Trevally/Other Scad & Snapper/seaperch,1698528173571.jpg,1906,Caranx melampygus,Carangidae,https://fishbase.org/summary/1906,https://fishbase.org/photos/ThumbnailsSummary.php?ID=1906,https://fishbase.org/identification/SpeciesList.php?class=&order=&famcode=&subfamily=&genus=Caranx&areacode=71&c_code=&sortby=species,https://fishbase.org/identification/SpeciesList.php?class=&order=&famcode=314&subfamily=&genus=&areacode=71&resultPage=1&sortby=species
497539383,Jacks/Trevally/Other Scad & Snapper/seaperch,1698528209061.jpg,265,Lutjanus gibbus,Lutjanidae,https://fishbase.org/summary/265,https://fishbase.org/photos/ThumbnailsSummary.php?ID=265,https://fishbase.org/identification/SpeciesList.php?class=&order=&famcode=&subfamily=&genus=Lutjanus&areacode=71&c_code=&sortby=species,https://fishbase.org/identification/SpeciesList.php?class=&order=&famcode=323&subfamily=&genus=&areacode=71&resultPage=1&sortby=species
497539419,Snapper/seaperch & Spinefoot,1698528308697.jpg,265,Lutjanus gibbus,Lutjanidae,https://fishbase.org/summary/265,https://fishbase.org/photos/ThumbnailsSummary.php?ID=265,https://fishbase.org/identification/SpeciesList.php?class=&order=&famcode=&subfamily=&genus=Lutjanus&areacode=71&c_code=&sortby=species,https://fishbase.org/identification/SpeciesList.php?class=&order=&famcode=323&subfamily=&genus=&areacode=71&resultPage=1&sortby=species
497539419,Snapper/seaperch & Spinefoot,1698528308697.jpg,1417,Lutjanus bohar,Lutjanidae,https://fishbase.org/summary/1417,https://fishbase.org/photos/ThumbnailsSummary.php?ID=1417,https://fishbase.org/identification/SpeciesList.php?class=&order=&famcode=&subfamily=&genus=Lutjanus&areacode=71&c_code=&sortby=species,https://fishbase.org/identification/SpeciesList.php?class=&order=&famcode=323&subfamily=&genus=&areacode=71&resultPage=1&sortby=species
497539450,Parrotfish & Snapper/seaperch & Spinefoot,1698528467655.jpg,265,Lutjanus gibbus,Lutjanidae,https://fishbase.org/summary/265,https://fishbase.org/photos/ThumbnailsSummary.php?ID=265,https://fishbase.org/identification/SpeciesList.php?class=&order=&famcode=&subfamily=&genus=Lutjanus&areacode=71&c_code=&sortby=species,https://fishbase.org/identification/SpeciesList.php?class=&order=&famcode=323&subfamily=&genus=&areacode=71&resultPage=1&sortby=species
497539505,Jacks/Trevally/Other Scad & Snapper/seaperch,1698528616835.jpg,1936,Caranx lugubris,Carangidae,https://fishbase.org/summary/1936,https://fishbase.org/photos/ThumbnailsSummary.php?ID=1936,https://fishbase.org/identification/SpeciesList.php?class=&order=&famcode=&subfamily=&genus=Caranx&areacode=71&c_code=&sortby=species,https://fishbase.org/identification/SpeciesList.php?class=&order=&famcode=314&subfamily=&genus=&areacode=71&resultPage=1&sortby=species
497539505,Jacks/Trevally/Other Scad & Snapper/seaperch,1698528638801.jpg,1417,Lutjanus bohar,Lutjanidae,https://fishbase.org/summary/1417,https://fishbase.org/photos/ThumbnailsSummary.php?ID=1417,https://fishbase.org/identification/SpeciesList.php?class=&order=&famcode=&subfamily=&genus=Lutjanus&areacode=71&c_code=&sortby=species,https://fishbase.org/identification/SpeciesList.php?class=&order=&famcode=323&subfamily=&genus=&areacode=71&resultPage=1&sortby=species
497539505,Jacks/Trevally/Other Scad & Snapper/seaperch,1698528638801.jpg,265,Lutjanus gibbus,Lutjanidae,https://fishbase.org/summary/265,https://fishbase.org/photos/ThumbnailsSummary.php?ID=265,https://fishbase.org/identification/SpeciesList.php?class=&order=&famcode=&subfamily=&genus=Lutjanus&areacode=71&c_code=&sortby=species,https://fishbase.org/identification/SpeciesList.php?class=&order=&famcode=323&subfamily=&genus=&areacode=71&resultPage=1&sortby=species
497557262,Bream & Jacks/Trevally/Other Scad & Stingrays,1698546478939.jpg,1906,Caranx melampygus,Carangidae,https://fishbase.org/summary/1906,https://fishbase.org/photos/ThumbnailsSummary.php?ID=1906,https://fishbase.org/identification/SpeciesList.php?class=&order=&famcode=&subfamily=&genus=Caranx&areacode=71&c_code=&sortby=species,https://fishbase.org/identification/SpeciesList.php?class=&order=&famcode=314&subfamily=&genus=&areacode=71&resultPage=1&sortby=species
497557266,Garfish & Jacks/Trevally/Other Scad,1698546986877.jpg,1906,Caranx melampygus,Carangidae,https://fishbase.org/summary/1906,https://fishbase.org/photos/ThumbnailsSummary.php?ID=1906,https://fishbase.org/identification/SpeciesList.php?class=&order=&famcode=&subfamily=&genus=Caranx&areacode=71&c_code=&sortby=species,https://fishbase.org/identification/SpeciesList.php?class=&order=&famcode=314&subfamily=&genus=&areacode=71&resultPage=1&sortby=species
497557222,Jacks/Trevally/Other Scad,1698547268358.jpg,1907,Atropus hedlandensis,Carangidae,https://fishbase.org/summary/1907,https://fishbase.org/photos/ThumbnailsSummary.php?ID=1907,https://fishbase.org/identification/SpeciesList.php?class=&order=&famcode=&subfamily=&genus=Atropus&areacode=71&c_code=&sortby=species,https://fishbase.org/identification/SpeciesList.php?class=&order=&famcode=314&subfamily=&genus=&areacode=71&resultPage=1&sortby=species
497557222,Jacks/Trevally/Other Scad,1698547361115.jpg,1953,Scomberoides tol,Carangidae,https://fishbase.org/summary/1953,https://fishbase.org/photos/ThumbnailsSummary.php?ID=1953,https://fishbase.org/identification/SpeciesList.php?class=&order=&famcode=&subfamily=&genus=Scomberoides&areacode=71&c_code=&sortby=species,https://fishbase.org/identification/SpeciesList.php?class=&order=&famcode=314&subfamily=&genus=&areacode=71&resultPage=1&sortby=species
497557227,Snapper/seaperch,1698547581641.jpg,25063,Lutjanus rufolineatus,Lutjanidae,https://fishbase.org/summary/25063,https://fishbase.org/photos/ThumbnailsSummary.php?ID=25063,https://fishbase.org/identification/SpeciesList.php?class=&order=&famcode=&subfamily=&genus=Lutjanus&areacode=71&c_code=&sortby=species,https://fishbase.org/identification/SpeciesList.php?class=&order=&famcode=323&subfamily=&genus=&areacode=71&resultPage=1&sortby=species
497557227,Snapper/seaperch,1698547581641.jpg,265,Lutjanus gibbus,Lutjanidae,https://fishbase.org/summary/265,https://fishbase.org/photos/ThumbnailsSummary.php?ID=265,https://fishbase.org/identification/SpeciesList.php?class=&order=&famcode=&subfamily=&genus=Lutjanus&areacode=71&c_code=&sortby=species,https://fishbase.org/identification/SpeciesList.php?class=&order=&famcode=323&subfamily=&genus=&areacode=71&resultPage=1&sortby=species
497557235,Bream & Jacks/Trevally/Other Scad,1698547818209.jpg,1909,Ferdauia orthogrammus,Carangidae,https://fishbase.org/summary/1909,https://fishbase.org/photos/ThumbnailsSummary.php?ID=1909,https://fishbase.org/identification/SpeciesList.php?class=&order=&famcode=&subfamily=&genus=Ferdauia&areacode=71&c_code=&sortby=species,https://fishbase.org/identification/SpeciesList.php?class=&order=&famcode=314&subfamily=&genus=&areacode=71&resultPage=1&sortby=species
497557235,Bream & Jacks/Trevally/Other Scad,1698547818209.jpg,5991,Parupeneus heptacanthus,Mullidae,https://fishbase.org/summary/5991,https://fishbase.org/photos/ThumbnailsSummary.php?ID=5991,https://fishbase.org/identification/SpeciesList.php?class=&order=&famcode=&subfamily=&genus=Parupeneus&areacode=71&c_code=&sortby=species,https://fishbase.org/identification/SpeciesList.php?class=&order=&famcode=332&subfamily=&genus=&areacode=71&resultPage=1&sortby=species
497557271,Jacks/Trevally/Other Scad,1698547995586.jpg,4452,Aurigequula fasciata,Leiognathidae,https://fishbase.org/summary/4452,https://fishbase.org/photos/ThumbnailsSummary.php?ID=4452,https://fishbase.org/identification/SpeciesList.php?class=&order=&famcode=&subfamily=&genus=Aurigequula&areacode=71&c_code=&sortby=species,https://fishbase.org/identification/SpeciesList.php?class=&order=&famcode=318&subfamily=&genus=&areacode=71&resultPage=1&sortby=species
497557276,Fusilier & Parrotfish & Snapper/seaperch & Spinefoot & Unknown,1698548194367.jpg,1417,Lutjanus bohar,Lutjanidae,https://fishbase.org/summary/1417,https://fishbase.org/photos/ThumbnailsSummary.php?ID=1417,https://fishbase.org/identification/SpeciesList.php?class=&order=&famcode=&subfamily=&genus=Lutjanus&areacode=71&c_code=&sortby=species,https://fishbase.org/identification/SpeciesList.php?class=&order=&famcode=323&subfamily=&genus=&areacode=71&resultPage=1&sortby=species
497557276,Fusilier & Parrotfish & Snapper/seaperch & Spinefoot & Unknown,1698548449060.jpg,,Octopus,Unknown,,,,
497557288,Jacks/Trevally/Other Scad & Snapper/seaperch,1698548955693.jpg,,Myripristis sp.,Holocentridae,,,https://fishbase.org/identification/SpeciesList.php?class=&order=&famcode=&subfamily=&genus=Myripristis&areacode=71&c_code=&sortby=species,https://fishbase.org/identification/SpeciesList.php?class=&order=&famcode=243&subfamily=&genus=&areacode=71&resultPage=1&sortby=species
497557288,Jacks/Trevally/Other Scad & Snapper/seaperch,1698548955693.jpg,25063,Lutjanus rufolineatus,Lutjanidae,https://fishbase.org/summary/25063,https://fishbase.org/photos/ThumbnailsSummary.php?ID=25063,https://fishbase.org/identification/SpeciesList.php?class=&order=&famcode=&subfamily=&genus=Lutjanus&areacode=71&c_code=&sortby=species,https://fishbase.org/identification/SpeciesList.php?class=&order=&famcode=323&subfamily=&genus=&areacode=71&resultPage=1&sortby=species
497557288,Jacks/Trevally/Other Scad & Snapper/seaperch,1698548955693.jpg,182,Lutjanus timoriensis,Lutjanidae,https://fishbase.org/summary/182,https://fishbase.org/photos/ThumbnailsSummary.php?ID=182,https://fishbase.org/identification/SpeciesList.php?class=&order=&famcode=&subfamily=&genus=Lutjanus&areacode=71&c_code=&sortby=species,https://fishbase.org/identification/SpeciesList.php?class=&order=&famcode=323&subfamily=&genus=&areacode=71&resultPage=1&sortby=species
497557288,Jacks/Trevally/Other Scad & Snapper/seaperch,1698548955693.jpg,,Nemipterus sp.,Nemipteridae,,,https://fishbase.org/identification/SpeciesList.php?class=&order=&famcode=&subfamily=&genus=Nemipterus&areacode=71&c_code=&sortby=species,https://fishbase.org/identification/SpeciesList.php?class=&order=&famcode=324&subfamily=&genus=&areacode=71&resultPage=1&sortby=species
497557288,Jacks/Trevally/Other Scad & Snapper/seaperch,1698549061480.jpg,988,Alectis ciliaris,Carangidae,https://fishbase.org/summary/988,https://fishbase.org/photos/ThumbnailsSummary.php?ID=988,https://fishbase.org/identification/SpeciesList.php?class=&order=&famcode=&subfamily=&genus=Alectis&areacode=71&c_code=&sortby=species,https://fishbase.org/identification/SpeciesList.php?class=&order=&famcode=314&subfamily=&genus=&areacode=71&resultPage=1&sortby=species
497557293,Jacks/Trevally/Other Scad,1698549245463.jpg,,Lethrinus sp.,Lethrinidae,,,https://fishbase.org/identification/SpeciesList.php?class=&order=&famcode=&subfamily=&genus=Lethrinus&areacode=71&c_code=&sortby=species,https://fishbase.org/identification/SpeciesList.php?class=&order=&famcode=328&subfamily=&genus=&areacode=71&resultPage=1&sortby=species
497557293,Jacks/Trevally/Other Scad,1698549245463.jpg,,Upeneus sp.,Mullidae,,,https://fishbase.org/identification/SpeciesList.php?class=&order=&famcode=&subfamily=&genus=Upeneus&areacode=71&c_code=&sortby=species,https://fishbase.org/identification/SpeciesList.php?class=&order=&famcode=332&subfamily=&genus=&areacode=71&resultPage=1&sortby=species
498316194,Emperor & Snapper/seaperch,1698660942801.jpg,265,Lutjanus gibbus,Lutjanidae,https://fishbase.org/summary/265,https://fishbase.org/photos/ThumbnailsSummary.php?ID=265,https://fishbase.org/identification/SpeciesList.php?class=&order=&famcode=&subfamily=&genus=Lutjanus&areacode=71&c_code=&sortby=species,https://fishbase.org/identification/SpeciesList.php?class=&order=&famcode=323&subfamily=&genus=&areacode=71&resultPage=1&sortby=species
498316228,Emperor & Snapper/seaperch,1698661235894.jpg,265,Lutjanus gibbus,Lutjanidae,https://fishbase.org/summary/265,https://fishbase.org/photos/ThumbnailsSummary.php?ID=265,https://fishbase.org/identification/SpeciesList.php?class=&order=&famcode=&subfamily=&genus=Lutjanus&areacode=71&c_code=&sortby=species,https://fishbase.org/identification/SpeciesList.php?class=&order=&famcode=323&subfamily=&genus=&areacode=71&resultPage=1&sortby=species
498318358,Snapper/seaperch & Spinefoot,1698661390954.jpg,265,Lutjanus gibbus,Lutjanidae,https://fishbase.org/summary/265,https://fishbase.org/photos/ThumbnailsSummary.php?ID=265,https://fishbase.org/identification/SpeciesList.php?class=&order=&famcode=&subfamily=&genus=Lutjanus&areacode=71&c_code=&sortby=species,https://fishbase.org/identification/SpeciesList.php?class=&order=&famcode=323&subfamily=&genus=&areacode=71&resultPage=1&sortby=species
498318359,Jacks/Trevally/Other Scad & Snapper/seaperch,1698661541066.jpg,1936,Caranx lugubris,Carangidae,https://fishbase.org/summary/1936,https://fishbase.org/photos/ThumbnailsSummary.php?ID=1936,https://fishbase.org/identification/SpeciesList.php?class=&order=&famcode=&subfamily=&genus=Caranx&areacode=71&c_code=&sortby=species,https://fishbase.org/identification/SpeciesList.php?class=&order=&famcode=314&subfamily=&genus=&areacode=71&resultPage=1&sortby=species
498318359,Jacks/Trevally/Other Scad & Snapper/seaperch,1698661562885.jpg,265,Lutjanus gibbus,Lutjanidae,https://fishbase.org/summary/265,https://fishbase.org/photos/ThumbnailsSummary.php?ID=265,https://fishbase.org/identification/SpeciesList.php?class=&order=&famcode=&subfamily=&genus=Lutjanus&areacode=71&c_code=&sortby=species,https://fishbase.org/identification/SpeciesList.php?class=&order=&famcode=323&subfamily=&genus=&areacode=71&resultPage=1&sortby=species
498316586,Emperor & Snapper/seaperch & Spinefoot,1698662104886.jpg,265,Lutjanus gibbus,Lutjanidae,https://fishbase.org/summary/265,https://fishbase.org/photos/ThumbnailsSummary.php?ID=265,https://fishbase.org/identification/SpeciesList.php?class=&order=&famcode=&subfamily=&genus=Lutjanus&areacode=71&c_code=&sortby=species,https://fishbase.org/identification/SpeciesList.php?class=&order=&famcode=323&subfamily=&genus=&areacode=71&resultPage=1&sortby=species
498316598,Emperor & Snapper/seaperch,1698662651172.jpg,265,Lutjanus gibbus,Lutjanidae,https://fishbase.org/summary/265,https://fishbase.org/photos/ThumbnailsSummary.php?ID=265,https://fishbase.org/identification/SpeciesList.php?class=&order=&famcode=&subfamily=&genus=Lutjanus&areacode=71&c_code=&sortby=species,https://fishbase.org/identification/SpeciesList.php?class=&order=&famcode=323&subfamily=&genus=&areacode=71&resultPage=1&sortby=species
498316601,Snapper/seaperch & Spinefoot & Surgeonfish,1698662758223.jpg,265,Lutjanus gibbus,Lutjanidae,https://fishbase.org/summary/265,https://fishbase.org/photos/ThumbnailsSummary.php?ID=265,https://fishbase.org/identification/SpeciesList.php?class=&order=&famcode=&subfamily=&genus=Lutjanus&areacode=71&c_code=&sortby=species,https://fishbase.org/identification/SpeciesList.php?class=&order=&famcode=323&subfamily=&genus=&areacode=71&resultPage=1&sortby=species
498316604,Emperor & Snapper/seaperch & Unicornfish,1698662908475.jpg,265,Lutjanus gibbus,Lutjanidae,https://fishbase.org/summary/265,https://fishbase.org/photos/ThumbnailsSummary.php?ID=265,https://fishbase.org/identification/SpeciesList.php?class=&order=&famcode=&subfamily=&genus=Lutjanus&areacode=71&c_code=&sortby=species,https://fishbase.org/identification/SpeciesList.php?class=&order=&famcode=323&subfamily=&genus=&areacode=71&resultPage=1&sortby=species
498316613,Emperor & Snapper/seaperch,1698663806513.jpg,,Sufflamen sp.,Balistidae,,,https://fishbase.org/identification/SpeciesList.php?class=&order=&famcode=&subfamily=&genus=Sufflamen&areacode=71&c_code=&sortby=species,https://fishbase.org/identification/SpeciesList.php?class=&order=&famcode=445&subfamily=&genus=&areacode=71&resultPage=1&sortby=species
498316613,Emperor & Snapper/seaperch,1698663806513.jpg,1854,Lethrinus atkinsoni,Lethrinidae,https://fishbase.org/summary/1854,https://fishbase.org/photos/ThumbnailsSummary.php?ID=1854,https://fishbase.org/identification/SpeciesList.php?class=&order=&famcode=&subfamily=&genus=Lethrinus&areacode=71&c_code=&sortby=species,https://fishbase.org/identification/SpeciesList.php?class=&order=&famcode=328&subfamily=&genus=&areacode=71&resultPage=1&sortby=species
498316613,Emperor & Snapper/seaperch,1698663806513.jpg,1866,Lethrinus ornatus,Lethrinidae,https://fishbase.org/summary/1866,https://fishbase.org/photos/ThumbnailsSummary.php?ID=1866,https://fishbase.org/identification/SpeciesList.php?class=&order=&famcode=&subfamily=&genus=Lethrinus&areacode=71&c_code=&sortby=species,https://fishbase.org/identification/SpeciesList.php?class=&order=&famcode=328&subfamily=&genus=&areacode=71&resultPage=1&sortby=species
498316613,Emperor & Snapper/seaperch,1698663806513.jpg,265,Lutjanus gibbus,Lutjanidae,https://fishbase.org/summary/265,https://fishbase.org/photos/ThumbnailsSummary.php?ID=265,https://fishbase.org/identification/SpeciesList.php?class=&order=&famcode=&subfamily=&genus=Lutjanus&areacode=71&c_code=&sortby=species,https://fishbase.org/identification/SpeciesList.php?class=&order=&famcode=323&subfamily=&genus=&areacode=71&resultPage=1&sortby=species
498316613,Emperor & Snapper/seaperch,1698663806513.jpg,4457,Siganus spinus,Siganidae,https://fishbase.org/summary/4457,https://fishbase.org/photos/ThumbnailsSummary.php?ID=4457,https://fishbase.org/identification/SpeciesList.php?class=&order=&famcode=&subfamily=&genus=Siganus&areacode=71&c_code=&sortby=species,https://fishbase.org/identification/SpeciesList.php?class=&order=&famcode=413&subfamily=&genus=&areacode=71&resultPage=1&sortby=species
498816143,Emperor & Snapper/seaperch,1698740072533.jpg,265,Lutjanus gibbus,Lutjanidae,https://fishbase.org/summary/265,https://fishbase.org/photos/ThumbnailsSummary.php?ID=265,https://fishbase.org/identification/SpeciesList.php?class=&order=&famcode=&subfamily=&genus=Lutjanus&areacode=71&c_code=&sortby=species,https://fishbase.org/identification/SpeciesList.php?class=&order=&famcode=323&subfamily=&genus=&areacode=71&resultPage=1&sortby=species
498816148,Emperor & Snapper/seaperch,1698740471563.jpg,265,Lutjanus gibbus,Lutjanidae,https://fishbase.org/summary/265,https://fishbase.org/photos/ThumbnailsSummary.php?ID=265,https://fishbase.org/identification/SpeciesList.php?class=&order=&famcode=&subfamily=&genus=Lutjanus&areacode=71&c_code=&sortby=species,https://fishbase.org/identification/SpeciesList.php?class=&order=&famcode=323&subfamily=&genus=&areacode=71&resultPage=1&sortby=species
498816156,Grouper & Snapper/seaperch,1698740970816.jpg,6011,Acanthurus nigricans,Acanthuridae,https://fishbase.org/summary/6011,https://fishbase.org/photos/ThumbnailsSummary.php?ID=6011,https://fishbase.org/identification/SpeciesList.php?class=&order=&famcode=&subfamily=&genus=Acanthurus&areacode=71&c_code=&sortby=species,https://fishbase.org/identification/SpeciesList.php?class=&order=&famcode=412&subfamily=&genus=&areacode=71&resultPage=1&sortby=species
498816156,Grouper & Snapper/seaperch,1698740970816.jpg,265,Lutjanus gibbus,Lutjanidae,https://fishbase.org/summary/265,https://fishbase.org/photos/ThumbnailsSummary.php?ID=265,https://fishbase.org/identification/SpeciesList.php?class=&order=&famcode=&subfamily=&genus=Lutjanus&areacode=71&c_code=&sortby=species,https://fishbase.org/identification/SpeciesList.php?class=&order=&famcode=323&subfamily=&genus=&areacode=71&resultPage=1&sortby=species
498816160,Snapper/seaperch,1698741342007.jpg,1859,Lethrinus reticulatus,Lethrinidae,https://fishbase.org/summary/1859,https://fishbase.org/photos/ThumbnailsSummary.php?ID=1859,https://fishbase.org/identification/SpeciesList.php?class=&order=&famcode=&subfamily=&genus=Lethrinus&areacode=71&c_code=&sortby=species,https://fishbase.org/identification/SpeciesList.php?class=&order=&famcode=328&subfamily=&genus=&areacode=71&resultPage=1&sortby=species
498816160,Snapper/seaperch,1698741342007.jpg,262,Lutjanus fulvus,Lutjanidae,https://fishbase.org/summary/262,https://fishbase.org/photos/ThumbnailsSummary.php?ID=262,https://fishbase.org/identification/SpeciesList.php?class=&order=&famcode=&subfamily=&genus=Lutjanus&areacode=71&c_code=&sortby=species,https://fishbase.org/identification/SpeciesList.php?class=&order=&famcode=323&subfamily=&genus=&areacode=71&resultPage=1&sortby=species
498816160,Snapper/seaperch,1698741342007.jpg,265,Lutjanus gibbus,Lutjanidae,https://fishbase.org/summary/265,https://fishbase.org/photos/ThumbnailsSummary.php?ID=265,https://fishbase.org/identification/SpeciesList.php?class=&order=&famcode=&subfamily=&genus=Lutjanus&areacode=71&c_code=&sortby=species,https://fishbase.org/identification/SpeciesList.php?class=&order=&famcode=323&subfamily=&genus=&areacode=71&resultPage=1&sortby=species
499213817,Jacks/Trevally/Other Scad & Sardines/pilchards & Short bodied mackerel,1698881463437.jpg,1909,Ferdauia orthogrammus,Carangidae,https://fishbase.org/summary/1909,https://fishbase.org/photos/ThumbnailsSummary.php?ID=1909,https://fishbase.org/identification/SpeciesList.php?class=&order=&famcode=&subfamily=&genus=Ferdauia&areacode=71&c_code=&sortby=species,https://fishbase.org/identification/SpeciesList.php?class=&order=&famcode=314&subfamily=&genus=&areacode=71&resultPage=1&sortby=species
